City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
383,winslow,1,US,1582915156,39,35.02,-110.7,50.0,4.7
384,bestobe,24,KZ,1582915190,84,52.5,73.1,25.18,18.52
385,urumqi,4,CN,1582915190,86,43.8,87.6,28.4,4.47
386,kirkenaer,77,NO,1582915190,86,60.46,12.06,32.0,9.17
387,cap malheureux,40,MU,1582915190,94,-19.98,57.61,77.0,4.7
388,puri,0,IN,1582915190,88,19.8,85.85,69.8,4.18
389,makarov,4,RU,1582915190,81,48.63,142.8,7.0,1.95
390,kommunisticheskiy,40,RU,1582915190,91,61.68,64.48,14.22,4.36
391,tingo maria,75,PE,1582915190,62,-9.29,-76.01,86.0,6.93
392,tarapur,0,IN,1582915190,66,19.85,72.7,78.69,2.26
393,kholtoson,100,RU,1582915190,84,50.3,103.31,12.51,1.86
394,maragogi,0,BR,1582915190,80,-9.01,-35.22,82.74,13.06
395,moose factory,90,CA,1582915190,72,51.26,-80.61,12.2,14.99
396,zelenogradsk,75,RU,1582914950,93,54.96,20.48,35.6,11.18
397,barrhead,90,GB,1582915190,100,55.8,-4.39,41.0,3.36
398,half moon bay,75,US,1582914914,72,37.46,-122.43,69.01,5.82
399,andenes,75,NO,1582915190,86,69.31,16.12,30.99,9.17
400,yenagoa,68,NG,1582915191,62,4.92,6.26,87.33,10.49
401,taoudenni,0,ML,1582915191,7,22.68,-3.98,84.04,10.51
402,luderitz,0,NA,1582915092,64,-26.65,15.16,71.6,14.99
403,gisborne,2,NZ,1582915176,77,-38.65,178.0,66.99,5.01
404,clonakilty,90,IE,1582915191,100,51.62,-8.87,50.0,14.99
405,suleja,17,NG,1582915191,26,9.18,7.18,96.8,4.7
406,hamilton,75,US,1582915191,51,39.18,-84.53,37.0,10.29
407,yangjiang,100,CN,1582915191,88,21.85,111.97,67.24,0.6
408,tuy hoa,23,VN,1582915149,89,13.08,109.3,75.6,11.36
409,mana,93,GF,1582915191,59,5.66,-53.78,82.62,5.99
410,saint-georges,20,GD,1582915055,62,12.06,-61.75,84.2,17.22
411,ambovombe,71,MG,1582915191,79,-25.17,46.08,73.13,3.18
412,coahuayana,5,MX,1582915191,54,18.73,-103.68,80.6,6.06
413,kalaleh,98,IR,1582915081,71,37.38,55.49,53.6,5.61
414,faro,97,PT,1582915191,72,37.02,-7.93,62.01,5.82
415,salalah,20,OM,1582914936,11,17.02,54.09,82.4,6.93
416,vila franca do campo,20,PT,1582915191,82,37.72,-25.43,64.4,14.99
417,zhigansk,59,RU,1582915191,99,66.77,123.37,-11.78,7.27
418,adelaide,98,AU,1582915063,82,-34.93,138.6,59.0,4.7
419,srednekolymsk,69,RU,1582915191,90,67.45,153.68,5.86,17.31
420,mezen,100,RU,1582915191,83,65.85,44.24,15.78,10.04
421,bulgan,100,MN,1582915191,85,48.81,103.53,8.24,4.85
422,hobyo,0,SO,1582915191,70,5.35,48.53,77.54,14.03
423,kumluca,38,TR,1582915191,83,36.37,30.29,50.02,3.36
424,charagua,75,BO,1582915192,51,-19.8,-63.22,86.0,4.21
425,kikwit,90,CD,1582915192,84,-5.04,18.82,76.71,2.35
426,chicama,6,PE,1582915192,78,-7.84,-79.15,77.0,10.29
427,mehamn,20,NO,1582915192,66,71.04,27.85,23.0,19.46
428,adrar,0,MR,1582915192,5,20.5,-10.07,82.56,6.98
429,yeppoon,4,AU,1582915192,88,-23.13,150.73,77.0,5.82
430,esperance,75,AU,1582915192,82,-33.87,121.9,68.0,25.28
431,naze,100,JP,1582915192,72,28.37,129.48,68.0,10.29
432,khani,75,GE,1582915192,93,41.96,42.96,44.6,8.05
433,maraba,75,BR,1582915192,70,-5.37,-49.12,87.8,5.82
434,muros,20,ES,1582915192,76,42.78,-9.06,55.99,6.93
435,guadalupe y calvo,14,MX,1582915192,14,26.1,-106.97,67.48,5.17
436,madras,40,IN,1582915033,74,13.09,80.28,81.0,9.17
437,lashio,0,MM,1582915192,78,22.93,97.75,55.94,1.52
438,hermosillo,75,MX,1582915192,10,29.07,-110.97,80.01,11.41
439,chama,90,CH,1582915192,45,47.18,8.46,45.0,1.12
440,srandakan,94,ID,1582915192,88,-7.94,110.25,76.5,3.24
441,bose,0,IT,1582915193,27,45.46,8.01,51.8,3.36
442,rupnagar,0,IN,1582915193,71,30.97,76.53,64.36,7.38
443,datong,1,CN,1582915193,57,40.09,113.29,37.15,6.15
444,acapulco,5,MX,1582914963,70,16.86,-99.89,84.2,9.17
445,mathbaria,0,BD,1582915193,70,22.29,89.96,65.16,5.75
446,presidencia roque saenz pena,0,AR,1582915193,23,-26.79,-60.44,96.19,0.49
447,novytsya,75,UA,1582915193,94,48.96,24.34,35.6,4.47
448,seydi,10,TM,1582915193,51,39.48,62.91,47.66,7.94
449,teahupoo,75,PF,1582915193,70,-17.83,-149.27,84.2,4.7
450,eldorado,15,BR,1582915193,54,-23.79,-54.28,84.67,4.74
451,bolshaya sosnova,100,RU,1582915193,98,57.67,54.6,34.29,15.05
452,uruzgan,5,AF,1582915193,74,32.83,66.0,40.19,3.24
453,ola,100,RU,1582915193,72,59.58,151.28,7.27,9.15
454,odemira,82,PT,1582915193,87,37.6,-8.64,62.01,3.0
455,roebourne,0,AU,1582915193,55,-20.78,117.13,86.95,10.13
456,henties bay,67,NA,1582915193,86,-22.12,14.28,64.0,1.01
457,namibe,100,AO,1582915193,77,-15.2,12.15,76.39,10.2
458,verkhnyaya inta,0,RU,1582915193,74,65.98,60.31,9.05,5.91
459,hasaki,75,JP,1582915193,60,35.73,140.83,42.8,6.93
460,jinka,25,ET,1582915193,51,5.65,36.65,78.15,2.82
461,sunndalsora,75,NO,1582915193,69,62.68,8.55,35.6,27.51
462,pingdingshan,9,CN,1582915194,85,33.74,113.3,39.58,2.68
463,aksu,100,CN,1582915194,43,41.12,80.26,45.86,7.16
464,urubicha,0,BO,1582915194,19,-15.38,-62.95,98.74,3.76
465,komsomolskiy,90,UZ,1582915194,75,40.43,71.72,44.6,4.18
466,hambantota,62,LK,1582915194,94,6.12,81.12,77.0,8.05
467,asyut,0,EG,1582915194,27,27.18,31.18,73.4,9.17
468,havoysund,86,NO,1582915194,67,71.0,24.66,23.0,23.04
469,lorrach,46,DE,1582915194,42,47.62,7.66,48.2,8.05
470,kurya,90,RU,1582915194,83,51.6,82.29,23.76,11.32
471,kiama,90,AU,1582915194,82,-34.68,150.87,66.99,4.54
472,mosquera,75,CO,1582915194,37,4.71,-74.23,71.6,5.82
473,lompoc,1,US,1582915194,42,34.64,-120.46,78.01,4.7
474,swinoujscie,75,PL,1582915194,78,53.91,14.25,39.2,3.36
475,lerwick,75,GB,1582915027,75,60.15,-1.15,42.8,14.99
476,babylon,40,US,1582915139,32,40.7,-73.33,41.0,24.16
477,wamba,58,NG,1582915194,16,8.93,8.6,86.02,5.06
478,podporozhye,100,RU,1582915194,94,60.91,34.17,22.21,5.08
479,tautira,75,PF,1582915194,70,-17.73,-149.15,84.2,4.7
480,tarko-sale,100,RU,1582915194,87,64.92,77.78,19.99,12.08
481,phangnga,20,TH,1582915194,69,8.45,98.53,80.6,6.93
482,krasnyy kholm,98,RU,1582915194,92,58.06,37.12,28.85,8.57
483,booue,100,GA,1582915194,94,-0.09,11.94,76.44,2.53
484,ostrovnoy,50,RU,1582915195,52,68.05,39.51,10.56,5.3
485,jining,23,CN,1582915195,90,35.41,116.58,40.28,4.27
486,bonthe,36,SL,1582915195,69,7.53,-12.51,84.85,11.56
487,khlung,25,TH,1582915195,63,12.45,102.22,82.99,4.9
488,san jose,75,US,1582915050,55,37.34,-121.89,69.01,2.1
489,twin falls,1,US,1582915195,55,42.56,-114.46,45.0,9.17
490,marsa matruh,40,EG,1582915195,62,31.35,27.25,59.0,12.75
491,kalispell,20,US,1582915195,60,48.2,-114.31,44.01,4.7
492,lebork,75,PL,1582915195,86,54.54,17.75,37.0,9.17
493,wanning,99,CN,1582915195,94,18.8,110.4,71.69,3.0
494,biloela,0,AU,1582915195,78,-24.42,150.5,72.03,8.34
495,poso,70,ID,1582915195,89,-1.4,120.75,68.31,1.9
496,brokopondo,52,SR,1582915195,54,4.75,-55.17,86.77,11.9
497,puerto escondido,5,MX,1582915195,69,15.85,-97.07,82.4,6.93
498,saint-francois,90,FR,1582915195,55,46.42,3.91,51.8,3.36
499,dannenberg,75,DE,1582915195,69,53.1,11.09,41.0,4.7
500,klaksvik,100,FO,1582915195,69,62.23,-6.59,37.4,35.57
501,okha,52,RU,1582915195,96,53.57,142.95,-1.12,10.45
502,benghazi,0,LY,1582915195,66,32.12,20.07,60.93,13.44
503,maarianhamina,34,AX,1582915195,79,60.1,19.93,21.2,1.12
504,dakar,0,SN,1582914925,54,14.69,-17.44,93.2,16.11
505,bhuj,89,IN,1582915195,79,23.27,69.67,71.1,11.61
506,taltal,0,CL,1582915196,67,-25.4,-70.48,70.57,9.1
507,netivot,0,IL,1582915196,77,31.42,34.59,61.0,7.92
508,yumen,99,CN,1582915196,47,40.28,97.2,31.62,6.64
509,yinchuan,75,CN,1582915196,33,38.47,106.27,46.58,11.7
510,whitianga,43,NZ,1582915196,94,-36.83,175.7,63.0,3.4
511,mitsamiouli,20,KM,1582915196,79,-11.38,43.28,86.0,9.17
512,elizabethtown,90,US,1582915125,38,37.69,-85.86,44.01,12.75
513,oranjemund,0,NA,1582915196,50,-28.55,16.43,73.9,15.7
514,guanica,40,PR,1582915196,61,17.97,-66.91,84.99,12.75
515,charters towers,33,AU,1582915196,83,-20.1,146.27,76.5,5.75
516,samarkand,7,UZ,1582915196,86,39.65,66.96,37.4,2.24
517,sanford,1,US,1582915196,29,28.8,-81.27,63.0,16.11
518,tazovskiy,100,RU,1582915196,95,67.47,78.7,12.85,7.85
519,iqaluit,20,CA,1582915196,63,63.75,-68.51,-11.0,4.7
520,puerto cabezas,75,NI,1582915196,79,14.04,-83.39,86.0,13.87
521,dymer,89,UA,1582915196,64,50.79,30.3,37.0,6.71
522,kochubey,47,RU,1582915196,57,44.39,46.58,49.42,14.56
523,liuzhou,37,CN,1582915196,79,24.31,109.39,68.49,4.54
524,capela do alto,84,BR,1582915196,72,-23.47,-47.73,72.0,8.99
525,jalu,0,LY,1582915196,42,29.03,21.55,63.95,13.82
526,enshi,97,CN,1582915143,98,30.3,109.48,47.35,1.39
527,tiznit,25,MA,1582915197,30,29.58,-9.5,68.81,5.95
528,yaizu,75,JP,1582915197,75,34.87,138.33,43.0,1.12
529,rudnyy,83,KZ,1582915197,79,52.96,63.12,26.6,22.37
530,kununurra,75,AU,1582915197,88,-15.77,128.73,78.8,10.29
531,chapais,90,CA,1582915197,73,49.78,-74.85,19.4,3.36
532,huilong,99,CN,1582915197,93,31.81,121.66,50.0,6.67
533,inirida,92,CO,1582915197,41,3.87,-67.92,97.7,2.15
534,kropotkin,78,RU,1582915197,72,45.44,40.58,40.14,13.22
535,opuwo,100,NA,1582915197,91,-18.06,13.84,67.78,10.13
536,artyom,100,AZ,1582915197,66,40.47,50.33,51.8,29.97
537,mega,49,ET,1582915197,33,4.05,38.3,75.04,12.24
538,lar,16,IN,1582915197,53,26.2,83.97,65.23,5.68
539,natchitoches,1,US,1582915197,38,31.77,-93.13,63.0,16.11
540,irbeyskoye,100,RU,1582915197,82,55.64,95.45,24.35,15.32
541,flores,100,GT,1582914928,58,16.92,-89.9,72.07,3.96
542,tonantins,100,BR,1582915197,99,-2.87,-67.8,74.71,1.63
543,shakawe,98,BW,1582915197,68,-18.37,21.85,74.8,4.81
544,wum,15,CM,1582915197,30,6.38,10.07,80.4,4.79
545,kaniama,84,CD,1582915197,93,-7.57,24.18,69.89,1.77
546,paracatu,84,BR,1582915197,74,-17.22,-46.87,80.85,5.26
547,kattivakkam,40,IN,1582915197,74,13.22,80.32,81.0,9.17
548,goderich,100,CA,1582915197,88,43.75,-81.72,26.01,25.99
549,caohai,64,CN,1582915198,93,26.87,104.28,45.57,2.64
550,campbellsville,75,US,1582915198,45,37.34,-85.34,44.6,8.05
551,biltine,35,TD,1582915198,15,14.53,20.92,83.55,9.78
552,gulu,88,UG,1582915198,38,2.77,32.3,81.88,2.37
553,mucuri,91,BR,1582915105,71,-18.09,-39.55,83.57,11.77
554,gat,0,IL,1582914961,63,31.61,34.76,62.6,4.7
555,namie,88,JP,1582915198,83,37.48,141.0,33.01,1.99
556,kuznechikha,100,RU,1582915198,91,57.22,42.33,31.01,4.18
557,canavieiras,64,BR,1582915198,62,-15.68,-38.95,84.9,6.6
558,nanyuki,2,KE,1582915198,78,0.02,37.07,60.62,4.97
559,trindade,90,BR,1582915198,88,-16.65,-49.49,75.2,8.05
560,sitka,90,US,1582915198,93,57.05,-135.33,37.4,6.93
561,esfarayen,80,IR,1582915198,80,37.08,57.51,39.2,3.49
562,miri,75,MY,1582915085,94,4.41,114.01,78.8,8.43
563,kemijarvi,0,FI,1582915198,80,66.71,27.43,13.87,2.55
564,ruteng,99,ID,1582915198,98,-8.61,120.47,69.66,2.51
565,svetlaya,14,RU,1582915198,85,46.54,138.33,18.41,4.36
566,rawson,0,AR,1582915198,62,-43.3,-65.1,68.02,11.79
567,pauini,100,BR,1582915198,93,-7.71,-66.98,78.31,3.67
568,ouadda,17,CF,1582915198,20,8.08,22.4,81.54,5.35
569,itacoatiara,74,BR,1582915198,45,-3.14,-58.44,94.03,2.66
570,weligama,92,LK,1582915198,75,5.97,80.42,76.33,9.42
571,okhotsk,57,RU,1582915199,60,59.38,143.3,2.77,7.02
572,olavarria,83,AR,1582915199,15,-36.89,-60.32,92.66,4.65
573,vicuna,20,CL,1582915199,72,-30.03,-70.71,86.0,11.41
574,port hawkesbury,40,CA,1582915199,59,45.62,-61.35,36.0,10.29
575,yuci,0,CN,1582915199,93,37.68,112.73,35.6,4.47
576,japura,64,ID,1582915199,95,-0.32,102.35,74.71,2.53
577,evensk,60,RU,1582915199,72,61.95,159.23,1.33,14.38
578,kaohsiung,40,TW,1582915199,73,22.62,120.31,73.0,1.12
579,qasigiannguit,40,GL,1582915199,43,68.82,-51.19,-7.6,4.7
580,chongwe,79,ZM,1582915199,88,-15.33,28.68,69.8,5.82
581,amudat,9,UG,1582915199,45,1.95,34.95,76.98,11.12
582,rusape,99,ZW,1582915199,91,-18.53,32.13,62.76,4.63
583,lasa,20,IT,1582915199,67,46.62,10.7,42.8,4.7
584,eureka,90,US,1582915143,93,40.8,-124.16,50.0,4.7
585,hayden,1,US,1582915112,65,47.77,-116.79,51.01,6.93
586,umreth,40,IN,1582915199,44,22.7,73.12,78.8,3.36
587,tacuarembo,16,UY,1582915199,25,-31.73,-55.98,87.08,2.24
